Hour,Starting minute (inclussive),Ending minute (exclussive),TemperatureC,DewpointC,PressurehPa,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,dailyrainMM,SolarRadiationWatts_m2,Generated power
15,10,15,0,0,0,0,0,0,0,0,0,0,0
15,15,20,0,0,0,0,0,0,0,0,0,0,0
15,20,25,0,0,0,0,0,0,0,0,0,0,0
15,25,30,0,0,0,0,0,0,0,0,0,0,0
15,30,35,0,0,0,0,0,0,0,0,0,0,0
15,35,40,0,0,0,0,0,0,0,0,0,0,0
15,40,45,0,0,0,0,0,0,0,0,0,0,0
15,45,50,0,0,0,0,0,0,0,0,0,0,0
15,50,55,0,0,0,0,0,0,0,0,0,0,0
15,55,60,0,0,0,0,0,0,0,0,0,0,0
16,0,5,0,0,0,0,0,0,0,0,0,0,0
16,5,10,0,0,0,0,0,0,0,0,0,0,0
16,10,15,0,0,0,0,0,0,0,0,0,0,0
16,15,20,0,0,0,0,0,0,0,0,0,0,0
16,20,25,0,0,0,0,0,0,0,0,0,0,0
16,25,30,0,0,0,0,0,0,0,0,0,0,0
16,30,35,0,0,0,0,0,0,0,0,0,0,0
16,35,40,0,0,0,0,0,0,0,0,0,0,0
16,40,45,0,0,0,0,0,0,0,0,0,0,0
16,45,50,0,0,0,0,0,0,0,0,0,0,0
16,50,55,0,0,0,0,0,0,0,0,0,0,0
16,55,60,0,0,0,0,0,0,0,0,0,0,0
17,0,5,0,0,0,0,0,0,0,0,0,0,0
17,5,10,0,0,0,0,0,0,0,0,0,0,0
17,10,15,0,0,0,0,0,0,0,0,0,0,0
17,15,20,0,0,0,0,0,0,0,0,0,0,0
17,20,25,0,0,0,0,0,0,0,0,0,0,0
17,25,30,0,0,0,0,0,0,0,0,0,0,0
17,30,35,0,0,0,0,0,0,0,0,0,0,0
17,35,40,0,0,0,0,0,0,0,0,0,0,0
17,40,45,0,0,0,0,0,0,0,0,0,0,0
17,45,50,0,0,0,0,0,0,0,0,0,0,0
17,50,55,0,0,0,0,0,0,0,0,0,0,0
17,55,60,0,0,0,0,0,0,0,0,0,0,0
18,0,5,0,0,0,0,0,0,0,0,0,0,0
18,5,10,0,0,0,0,0,0,0,0,0,0,0
18,10,15,0,0,0,0,0,0,0,0,0,0,0
18,15,20,0,0,0,0,0,0,0,0,0,0,0
18,20,25,0,0,0,0,0,0,0,0,0,0,0
18,25,30,0,0,0,0,0,0,0,0,0,0,0
18,30,35,0,0,0,0,0,0,0,0,0,0,0
18,35,40,0,0,0,0,0,0,0,0,0,0,0
18,40,45,0,0,0,0,0,0,0,0,0,0,0
18,45,50,0,0,0,0,0,0,0,0,0,0,0
18,50,55,0,0,0,0,0,0,0,0,0,0,0
18,55,60,0,0,0,0,0,0,0,0,0,0,0
19,0,5,0,0,0,0,0,0,0,0,0,0,0
19,5,10,0,0,0,0,0,0,0,0,0,0,0
19,10,15,0,0,0,0,0,0,0,0,0,0,0
19,15,20,0,0,0,0,0,0,0,0,0,0,0
19,20,25,0,0,0,0,0,0,0,0,0,0,0
19,25,30,0,0,0,0,0,0,0,0,0,0,0
19,30,35,0,0,0,0,0,0,0,0,0,0,0
19,35,40,0,0,0,0,0,0,0,0,0,0,0
19,40,45,0,0,0,0,0,0,0,0,0,0,0
19,45,50,0,0,0,0,0,0,0,0,0,0,0
19,50,55,0,0,0,0,0,0,0,0,0,0,0
19,55,60,0,0,0,0,0,0,0,0,0,0,0
20,0,5,0,0,0,0,0,0,0,0,0,0,0
20,5,10,0,0,0,0,0,0,0,0,0,0,0
20,10,15,0,0,0,0,0,0,0,0,0,0,0
20,15,20,0,0,0,0,0,0,0,0,0,0,0
20,20,25,0,0,0,0,0,0,0,0,0,0,0
20,25,30,0,0,0,0,0,0,0,0,0,0,0
20,30,35,0,0,0,0,0,0,0,0,0,0,0
20,35,40,0,0,0,0,0,0,0,0,0,0,0
20,40,45,0,0,0,0,0,0,0,0,0,0,0
20,45,50,0,0,0,0,0,0,0,0,0,0,0
20,50,55,0,0,0,0,0,0,0,0,0,0,0
20,55,60,0,0,0,0,0,0,0,0,0,0,0
21,0,5,0,0,0,0,0,0,0,0,0,0,0
21,5,10,0,0,0,0,0,0,0,0,0,0,0
21,10,15,0,0,0,0,0,0,0,0,0,0,0
21,15,20,0,0,0,0,0,0,0,0,0,0,0
21,20,25,0,0,0,0,0,0,0,0,0,0,0
21,25,30,0,0,0,0,0,0,0,0,0,0,0
21,30,35,0,0,0,0,0,0,0,0,0,0,0
21,35,40,0,0,0,0,0,0,0,0,0,0,0
21,40,45,0,0,0,0,0,0,0,0,0,0,0
21,45,50,0,0,0,0,0,0,0,0,0,0,0
21,50,55,0,0,0,0,0,0,0,0,0,0,0
21,55,60,0,0,0,0,0,0,0,0,0,0,0
22,0,5,0,0,0,0,0,0,0,0,0,0,0
22,5,10,0,0,0,0,0,0,0,0,0,0,0
22,10,15,0,0,0,0,0,0,0,0,0,0,0
22,15,20,0,0,0,0,0,0,0,0,0,0,0
22,20,25,0,0,0,0,0,0,0,0,0,0,0
22,25,30,0,0,0,0,0,0,0,0,0,0,0
22,30,35,0,0,0,0,0,0,0,0,0,0,0
22,35,40,0,0,0,0,0,0,0,0,0,0,0
22,40,45,0,0,0,0,0,0,0,0,0,0,0
22,45,50,0,0,0,0,0,0,0,0,0,0,0
22,50,55,0,0,0,0,0,0,0,0,0,0,0
22,55,60,0,0,0,0,0,0,0,0,0,0,0
23,0,5,0,0,0,0,0,0,0,0,0,0,0
23,5,10,0,0,0,0,0,0,0,0,0,0,0
23,10,15,0,0,0,0,0,0,0,0,0,0,0
23,15,20,0,0,0,0,0,0,0,0,0,0,0
23,20,25,0,0,0,0,0,0,0,0,0,0,0
23,25,30,0,0,0,0,0,0,0,0,0,0,0
23,30,35,0,0,0,0,0,0,0,0,0,0,0
23,35,40,0,0,0,0,0,0,0,0,0,0,0
23,40,45,0,0,0,0,0,0,0,0,0,0,0
23,45,50,0,0,0,0,0,0,0,0,0,0,0
23,50,55,0,0,0,0,0,0,0,0,0,0,0
23,55,60,0,0,0,0,0,0,0,0,0,0,0
